Timestamp;Room;X Ref;Y Ref;W Ref;BSSID;SSID;RSSI;Channel
2013-11-07 18:36:35.150;Unknown;32;14;5;00:13:5f:f9:f0:04;ntu-visitor;-52;2462
2013-11-07 18:36:35.150;Unknown;32;14;5;00:13:5f:f9:f0:02;eduroam;-55;2462
2013-11-07 18:36:35.150;Unknown;32;14;5;00:13:5f:f9:f0:07;ntu-wifi;-57;2462
2013-11-07 18:36:35.150;Unknown;32;14;5;00:13:5f:f9:f0:06;;-52;2462
2013-11-07 18:36:35.150;Unknown;32;14;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-56;2462
2013-11-07 18:36:36.331;Unknown;31;14;5;00:13:5f:f9:f0:04;ntu-visitor;-57;2462
2013-11-07 18:36:36.331;Unknown;31;14;5;00:13:5f:f9:f0:02;eduroam;-56;2462
2013-11-07 18:36:36.331;Unknown;31;14;5;00:13:5f:f9:f0:07;ntu-wifi;-56;2462
2013-11-07 18:36:36.331;Unknown;31;14;5;00:13:5f:f9:f0:06;;-58;2462
2013-11-07 18:36:36.331;Unknown;31;14;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-57;2462
2013-11-07 18:36:37.506;Unknown;30;14;5;00:13:5f:f9:f0:04;ntu-visitor;-60;2462
2013-11-07 18:36:37.506;Unknown;30;14;5;00:13:5f:f9:f0:02;eduroam;-56;2462
2013-11-07 18:36:37.506;Unknown;30;14;5;00:13:5f:f9:f0:07;ntu-wifi;-59;2462
2013-11-07 18:36:37.506;Unknown;30;14;5;00:13:5f:f9:f0:06;;-58;2462
2013-11-07 18:36:37.506;Unknown;30;14;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-57;2462
2013-11-07 18:36:38.693;Unknown;29;15;5;00:13:5f:f9:f0:04;ntu-visitor;-63;2462
2013-11-07 18:36:38.693;Unknown;29;15;5;00:13:5f:f9:f0:02;eduroam;-64;2462
2013-11-07 18:36:38.693;Unknown;29;15;5;00:13:5f:f9:f0:07;ntu-wifi;-58;2462
2013-11-07 18:36:38.693;Unknown;29;15;5;00:13:5f:f9:f0:06;;-65;2462
2013-11-07 18:36:38.693;Unknown;29;15;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-62;2462
2013-11-07 18:36:39.908;Unknown;29;16;5;00:13:5f:f9:f0:04;ntu-visitor;-60;2462
2013-11-07 18:36:39.908;Unknown;29;16;5;00:13:5f:f9:f0:02;eduroam;-62;2462
2013-11-07 18:36:39.908;Unknown;29;16;5;00:13:5f:f9:f0:07;ntu-wifi;-63;2462
2013-11-07 18:36:39.908;Unknown;29;16;5;00:13:5f:f9:f0:06;;-63;2462
