Timestamp,Room,X Ref,Y Ref,W Ref,BSSID,SSID,RSSI,Channel
17:20.4,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-75,6
17:20.4,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-84,6
17:20.4,CIB215,1,2,1,00:19:07:36:49:57,,-83,6
17:20.4,CIB215,1,2,1,00:19:07:36:49:56,,-83,6
17:20.4,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-74,6
17:20.4,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-83,6
17:21.6,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-70,6
17:21.6,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-71,6
17:21.6,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-71,6
17:21.6,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-71,6
17:21.6,CIB215,1,2,1,00:19:07:36:49:57,,-70,6
17:21.6,CIB215,1,2,1,00:19:07:36:49:56,,-70,6
17:21.6,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-71,6
17:21.6,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-71,6
17:22.7,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-74,6
17:22.7,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-74,6
17:22.7,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-73,6
17:22.7,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-74,6
17:22.7,CIB215,1,2,1,00:19:07:36:49:57,,-74,6
17:22.7,CIB215,1,2,1,00:19:07:36:49:56,,-74,6
17:22.7,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-74,6
17:22.7,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-74,6
17:23.9,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-71,6
17:23.9,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-72,6
17:23.9,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-71,6
17:23.9,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-73,6
17:23.9,CIB215,1,2,1,00:19:07:36:49:57,,-72,6
17:23.9,CIB215,1,2,1,00:19:07:36:49:56,,-72,6
17:23.9,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-72,6
17:23.9,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-71,6
17:25.1,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-82,6
17:25.1,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-82,6
17:25.1,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-80,6
17:25.1,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-81,6
17:25.1,CIB215,1,2,1,00:19:07:36:49:57,,-80,6
17:25.1,CIB215,1,2,1,00:19:07:36:49:56,,-82,6
17:25.1,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-83,6
17:25.1,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-79,6
17:26.4,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-81,6
17:26.4,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-72,6
17:26.4,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-81,6
17:26.4,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-80,6
17:26.4,CIB215,1,2,1,00:19:07:36:49:57,,-78,6
17:26.4,CIB215,1,2,1,00:19:07:36:49:56,,-83,6
17:26.4,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-72,6
17:26.4,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-72,6
17:27.5,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-70,6
17:27.5,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-70,6
17:27.5,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-69,6
17:27.5,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-69,6
17:27.5,CIB215,1,2,1,00:19:07:36:49:57,,-81,6
17:27.5,CIB215,1,2,1,00:19:07:36:49:56,,-81,6
17:27.5,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-70,6
17:27.5,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-70,6
17:28.8,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-73,6
17:28.8,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-73,6
17:28.8,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-73,6
17:28.8,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-73,6
17:28.8,CIB215,1,2,1,00:19:07:36:49:57,,-84,6
17:28.8,CIB215,1,2,1,00:19:07:36:49:56,,-82,6
17:28.8,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-73,6
17:28.8,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-73,6
17:30.0,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-70,6
17:30.0,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-69,6
17:30.0,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-70,6
17:30.0,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-69,6
17:30.0,CIB215,1,2,1,00:19:07:36:49:57,,-70,6
17:30.0,CIB215,1,2,1,00:19:07:36:49:56,,-70,6
17:30.0,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-69,6
17:30.0,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-70,6
17:31.2,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-70,6
17:31.2,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-70,6
17:31.2,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-70,6
17:31.2,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-71,6
17:31.2,CIB215,1,2,1,00:19:07:36:49:57,,-70,6
17:31.2,CIB215,1,2,1,00:19:07:36:49:56,,-71,6
17:31.2,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-70,6
17:31.2,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-70,6
17:32.4,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-69,6
17:32.4,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-69,6
17:32.4,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-68,6
17:32.4,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-69,6
17:32.4,CIB215,1,2,1,00:19:07:36:49:57,,-69,6
17:32.4,CIB215,1,2,1,00:19:07:36:49:56,,-69,6
17:32.4,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-69,6
17:32.4,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-68,6
17:33.5,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-69,6
17:33.5,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-69,6
17:33.5,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-68,6
17:33.5,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-69,6
17:33.5,CIB215,1,2,1,00:19:07:36:49:57,,-70,6
17:33.5,CIB215,1,2,1,00:19:07:36:49:56,,-69,6
17:33.5,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-69,6
17:33.5,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-70,6
17:34.7,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-70,6
17:34.7,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-70,6
17:34.7,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-70,6
17:34.7,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-69,6
17:34.7,CIB215,1,2,1,00:19:07:36:49:57,,-69,6
17:34.7,CIB215,1,2,1,00:19:07:36:49:56,,-69,6
17:34.7,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-69,6
17:34.7,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-69,6
17:35.9,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-68,6
17:35.9,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-68,6
17:35.9,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-69,6
17:35.9,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-69,6
17:35.9,CIB215,1,2,1,00:19:07:36:49:57,,-69,6
17:35.9,CIB215,1,2,1,00:19:07:36:49:56,,-69,6
17:35.9,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-68,6
17:35.9,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-68,6
17:37.1,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-71,6
17:37.1,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-71,6
17:37.1,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-70,6
17:37.1,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-71,6
17:37.1,CIB215,1,2,1,00:19:07:36:49:57,,-71,6
17:37.1,CIB215,1,2,1,00:19:07:36:49:56,,-70,6
17:37.1,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-71,6
17:37.1,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-71,6
17:38.3,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-71,6
17:38.3,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-70,6
17:38.3,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-70,6
17:38.3,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-69,6
17:38.3,CIB215,1,2,1,00:19:07:36:49:57,,-70,6
17:38.3,CIB215,1,2,1,00:19:07:36:49:56,,-69,6
17:38.3,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-70,6
17:38.3,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-70,6
17:39.5,CIB215,1,2,1,00:19:07:36:49:51,ntu-student,-70,6
17:39.5,CIB215,1,2,1,00:19:07:36:49:53,ntu-mobile,-70,6
17:39.5,CIB215,1,2,1,00:19:07:36:49:52,eduroam,-70,6
17:39.5,CIB215,1,2,1,00:19:07:36:49:50,ntu-staff,-69,6
17:39.5,CIB215,1,2,1,00:19:07:36:49:57,,-70,6
17:39.5,CIB215,1,2,1,00:19:07:36:49:56,,-70,6
17:39.5,CIB215,1,2,1,00:19:07:36:49:55,ntu-wirelessHelp,-70,6
17:39.5,CIB215,1,2,1,00:19:07:36:49:54,ntu-visitor,-70,6
17:46.7,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-62,6
17:46.7,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-62,6
17:46.7,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-62,6
17:46.7,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-62,6
17:46.7,CIB215,1,3,1,00:19:07:36:49:57,,-63,6
17:46.7,CIB215,1,3,1,00:19:07:36:49:56,,-62,6
17:46.7,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-63,6
17:46.7,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-63,6
17:46.7,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-90,11
17:46.7,CIB215,1,3,1,00:13:5f:f9:c1:24,ntu-visitor,-91,11
17:47.9,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-62,6
17:47.9,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-63,6
17:47.9,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-62,6
17:47.9,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-63,6
17:47.9,CIB215,1,3,1,00:19:07:36:49:57,,-62,6
17:47.9,CIB215,1,3,1,00:19:07:36:49:56,,-62,6
17:47.9,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-62,6
17:47.9,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-62,6
17:49.1,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-61,6
17:49.1,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-61,6
17:49.1,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-62,6
17:49.1,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-61,6
17:49.1,CIB215,1,3,1,00:19:07:36:49:57,,-61,6
17:49.1,CIB215,1,3,1,00:19:07:36:49:56,,-62,6
17:49.1,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-61,6
17:49.1,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-61,6
17:49.1,CIB215,1,3,1,00:13:5f:f9:c1:23,ntu-mobile,-88,11
17:49.1,CIB215,1,3,1,00:13:5f:f9:c1:21,ntu-student,-88,11
17:49.1,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-90,11
17:49.1,CIB215,1,3,1,00:13:5f:f9:c1:22,eduroam,-90,11
17:49.1,CIB215,1,3,1,00:13:5f:f9:c1:26,,-91,11
17:49.1,CIB215,1,3,1,00:13:5f:f9:c1:25,ntu-wirelessHelp,-90,11
17:49.1,CIB215,1,3,1,00:13:5f:f9:c1:24,ntu-visitor,-91,11
17:50.3,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-61,6
17:50.3,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-61,6
17:50.3,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-60,6
17:50.3,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-61,6
17:50.3,CIB215,1,3,1,00:19:07:36:49:57,,-61,6
17:50.3,CIB215,1,3,1,00:19:07:36:49:56,,-61,6
17:50.3,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-61,6
17:50.3,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-62,6
17:50.3,CIB215,1,3,1,00:13:5f:f9:c1:23,ntu-mobile,-90,11
17:50.3,CIB215,1,3,1,00:13:5f:f9:c1:21,ntu-student,-90,11
17:50.3,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-90,11
17:50.3,CIB215,1,3,1,00:13:5f:f9:c1:22,eduroam,-90,11
17:50.3,CIB215,1,3,1,00:13:5f:f9:c1:26,,-91,11
17:50.3,CIB215,1,3,1,00:13:5f:f9:c1:25,ntu-wirelessHelp,-90,11
17:50.3,CIB215,1,3,1,00:13:5f:f9:c1:24,ntu-visitor,-88,11
17:50.3,CIB215,1,3,1,00:13:5f:f9:c1:27,,-93,11
17:51.5,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-62,6
17:51.5,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-61,6
17:51.5,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-61,6
17:51.5,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-61,6
17:51.5,CIB215,1,3,1,00:19:07:36:49:57,,-60,6
17:51.5,CIB215,1,3,1,00:19:07:36:49:56,,-61,6
17:51.5,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-61,6
17:51.5,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-61,6
17:51.5,CIB215,1,3,1,00:13:5f:f9:c1:23,ntu-mobile,-91,11
17:51.5,CIB215,1,3,1,00:13:5f:f9:c1:21,ntu-student,-92,11
17:51.5,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-90,11
17:51.5,CIB215,1,3,1,00:13:5f:f9:c1:22,eduroam,-90,11
17:51.5,CIB215,1,3,1,00:13:5f:f9:c1:26,,-91,11
17:51.5,CIB215,1,3,1,00:13:5f:f9:c1:25,ntu-wirelessHelp,-91,11
17:51.5,CIB215,1,3,1,00:13:5f:f9:c1:24,ntu-visitor,-90,11
17:51.5,CIB215,1,3,1,00:13:5f:f9:c1:27,,-93,11
17:52.7,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-61,6
17:52.7,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-61,6
17:52.7,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-61,6
17:52.7,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-61,6
17:52.7,CIB215,1,3,1,00:19:07:36:49:57,,-61,6
17:52.7,CIB215,1,3,1,00:19:07:36:49:56,,-61,6
17:52.7,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-61,6
17:52.7,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-60,6
17:52.7,CIB215,1,3,1,00:13:5f:f9:c1:23,ntu-mobile,-91,11
17:52.7,CIB215,1,3,1,00:13:5f:f9:c1:21,ntu-student,-92,11
17:52.7,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-90,11
17:52.7,CIB215,1,3,1,00:13:5f:f9:c1:22,eduroam,-90,11
17:52.7,CIB215,1,3,1,00:13:5f:f9:c1:26,,-91,11
17:52.7,CIB215,1,3,1,00:13:5f:f9:c1:25,ntu-wirelessHelp,-91,11
17:52.7,CIB215,1,3,1,00:13:5f:f9:c1:24,ntu-visitor,-90,11
17:52.7,CIB215,1,3,1,00:13:5f:f9:c1:27,,-93,11
17:53.9,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-60,6
17:53.9,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-61,6
17:53.9,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-61,6
17:53.9,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-61,6
17:53.9,CIB215,1,3,1,00:19:07:36:49:57,,-62,6
17:53.9,CIB215,1,3,1,00:19:07:36:49:56,,-61,6
17:53.9,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-61,6
17:53.9,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-60,6
17:53.9,CIB215,1,3,1,00:13:5f:f9:c1:23,ntu-mobile,-91,11
17:53.9,CIB215,1,3,1,00:13:5f:f9:c1:21,ntu-student,-91,11
17:53.9,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-90,11
17:53.9,CIB215,1,3,1,00:13:5f:f9:c1:22,eduroam,-91,11
17:53.9,CIB215,1,3,1,00:13:5f:f9:c1:25,ntu-wirelessHelp,-91,11
17:53.9,CIB215,1,3,1,00:13:5f:f9:c1:24,ntu-visitor,-91,11
17:53.9,CIB215,1,3,1,00:13:5f:f9:c1:27,,-93,11
17:55.1,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-61,6
17:55.1,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-61,6
17:55.1,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-61,6
17:55.1,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-61,6
17:55.1,CIB215,1,3,1,00:19:07:36:49:57,,-61,6
17:55.1,CIB215,1,3,1,00:19:07:36:49:56,,-62,6
17:55.1,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-61,6
17:55.1,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-61,6
17:55.1,CIB215,1,3,1,00:13:5f:f9:c1:23,ntu-mobile,-91,11
17:55.1,CIB215,1,3,1,00:13:5f:f9:c1:21,ntu-student,-94,11
17:55.1,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-90,11
17:55.1,CIB215,1,3,1,00:13:5f:f9:c1:22,eduroam,-92,11
17:55.1,CIB215,1,3,1,00:13:5f:f9:c1:25,ntu-wirelessHelp,-91,11
17:55.1,CIB215,1,3,1,00:13:5f:f9:c1:24,ntu-visitor,-93,11
17:55.1,CIB215,1,3,1,00:13:5f:f9:c1:26,,-94,11
17:56.3,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-60,6
17:56.3,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-60,6
17:56.3,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-61,6
17:56.3,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-60,6
17:56.3,CIB215,1,3,1,00:19:07:36:49:57,,-61,6
17:56.3,CIB215,1,3,1,00:19:07:36:49:56,,-62,6
17:56.3,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-60,6
17:56.3,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-61,6
17:56.3,CIB215,1,3,1,00:13:5f:f9:c1:23,ntu-mobile,-91,11
17:56.3,CIB215,1,3,1,00:13:5f:f9:c1:21,ntu-student,-91,11
17:56.3,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-88,11
17:56.3,CIB215,1,3,1,00:13:5f:f9:c1:22,eduroam,-90,11
17:56.3,CIB215,1,3,1,00:13:5f:f9:c1:25,ntu-wirelessHelp,-91,11
17:56.3,CIB215,1,3,1,00:13:5f:f9:c1:24,ntu-visitor,-93,11
17:56.3,CIB215,1,3,1,00:13:5f:f9:c1:26,,-94,11
17:56.3,CIB215,1,3,1,ec:17:2f:e0:45:ba,kaixin,-94,6
17:57.5,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-74,6
17:57.5,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-74,6
17:57.5,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-74,6
17:57.5,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-74,6
17:57.5,CIB215,1,3,1,00:19:07:36:49:57,,-75,6
17:57.5,CIB215,1,3,1,00:19:07:36:49:56,,-73,6
17:57.5,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-73,6
17:57.5,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-74,6
17:57.5,CIB215,1,3,1,00:13:5f:f9:c1:23,ntu-mobile,-91,11
17:57.5,CIB215,1,3,1,00:13:5f:f9:c1:21,ntu-student,-91,11
17:57.5,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-88,11
17:57.5,CIB215,1,3,1,00:13:5f:f9:c1:22,eduroam,-90,11
17:57.5,CIB215,1,3,1,00:13:5f:f9:c1:25,ntu-wirelessHelp,-91,11
17:57.5,CIB215,1,3,1,00:13:5f:f9:c1:24,ntu-visitor,-93,11
17:57.5,CIB215,1,3,1,00:13:5f:f9:c1:26,,-94,11
17:57.5,CIB215,1,3,1,ec:17:2f:e0:45:ba,kaixin,-94,6
17:58.8,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-61,6
17:58.8,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-61,6
17:58.8,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-61,6
17:58.8,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-61,6
17:58.8,CIB215,1,3,1,00:19:07:36:49:57,,-61,6
17:58.8,CIB215,1,3,1,00:19:07:36:49:56,,-61,6
17:58.8,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-61,6
17:58.8,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-61,6
17:58.8,CIB215,1,3,1,00:13:5f:f9:c1:23,ntu-mobile,-88,11
17:58.8,CIB215,1,3,1,00:13:5f:f9:c1:21,ntu-student,-91,11
17:58.8,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-90,11
17:58.8,CIB215,1,3,1,00:13:5f:f9:c1:22,eduroam,-88,11
17:58.8,CIB215,1,3,1,00:13:5f:f9:c1:25,ntu-wirelessHelp,-92,11
17:58.8,CIB215,1,3,1,00:13:5f:f9:c1:24,ntu-visitor,-88,11
17:58.8,CIB215,1,3,1,00:13:5f:f9:c1:26,,-94,11
17:58.8,CIB215,1,3,1,ec:17:2f:e0:45:ba,kaixin,-94,6
17:58.8,CIB215,1,3,1,14:e6:e4:e3:f0:c2,MERCURY_PocketAP_E3F0C2,-92,1
17:59.9,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-62,6
17:59.9,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-62,6
17:59.9,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-61,6
17:59.9,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-62,6
17:59.9,CIB215,1,3,1,00:19:07:36:49:57,,-62,6
17:59.9,CIB215,1,3,1,00:19:07:36:49:56,,-62,6
17:59.9,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-61,6
17:59.9,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-61,6
17:59.9,CIB215,1,3,1,00:13:5f:f9:c1:23,ntu-mobile,-91,11
17:59.9,CIB215,1,3,1,00:13:5f:f9:c1:21,ntu-student,-90,11
17:59.9,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-88,11
17:59.9,CIB215,1,3,1,00:13:5f:f9:c1:22,eduroam,-91,11
17:59.9,CIB215,1,3,1,00:13:5f:f9:c1:25,ntu-wirelessHelp,-91,11
17:59.9,CIB215,1,3,1,00:13:5f:f9:c1:24,ntu-visitor,-92,11
17:59.9,CIB215,1,3,1,00:13:5f:f9:c1:26,,-91,11
17:59.9,CIB215,1,3,1,ec:17:2f:e0:45:ba,kaixin,-94,6
17:59.9,CIB215,1,3,1,14:e6:e4:e3:f0:c2,MERCURY_PocketAP_E3F0C2,-92,1
18:01.1,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-62,6
18:01.1,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-62,6
18:01.1,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-62,6
18:01.1,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-63,6
18:01.1,CIB215,1,3,1,00:19:07:36:49:57,,-63,6
18:01.1,CIB215,1,3,1,00:19:07:36:49:56,,-62,6
18:01.1,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-62,6
18:01.1,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-63,6
18:01.1,CIB215,1,3,1,00:13:5f:f9:c1:23,ntu-mobile,-90,11
18:01.1,CIB215,1,3,1,00:13:5f:f9:c1:21,ntu-student,-91,11
18:01.1,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-87,11
18:01.1,CIB215,1,3,1,00:13:5f:f9:c1:22,eduroam,-90,11
18:01.1,CIB215,1,3,1,00:13:5f:f9:c1:25,ntu-wirelessHelp,-88,11
18:01.1,CIB215,1,3,1,00:13:5f:f9:c1:24,ntu-visitor,-88,11
18:01.1,CIB215,1,3,1,00:13:5f:f9:c1:26,,-91,11
18:01.1,CIB215,1,3,1,ec:17:2f:e0:45:ba,kaixin,-95,6
18:01.1,CIB215,1,3,1,14:e6:e4:e3:f0:c2,MERCURY_PocketAP_E3F0C2,-92,1
18:02.3,CIB215,1,3,1,00:19:07:36:49:51,ntu-student,-63,6
18:02.3,CIB215,1,3,1,00:19:07:36:49:53,ntu-mobile,-62,6
18:02.3,CIB215,1,3,1,00:19:07:36:49:52,eduroam,-62,6
18:02.3,CIB215,1,3,1,00:19:07:36:49:50,ntu-staff,-63,6
18:02.3,CIB215,1,3,1,00:19:07:36:49:57,,-62,6
18:02.3,CIB215,1,3,1,00:19:07:36:49:56,,-62,6
18:02.3,CIB215,1,3,1,00:19:07:36:49:55,ntu-wirelessHelp,-61,6
18:02.3,CIB215,1,3,1,00:19:07:36:49:54,ntu-visitor,-62,6
18:02.3,CIB215,1,3,1,00:13:5f:f9:c1:23,ntu-mobile,-90,11
18:02.3,CIB215,1,3,1,00:13:5f:f9:c1:21,ntu-student,-88,11
18:02.3,CIB215,1,3,1,00:13:5f:f9:c1:20,ntu-staff,-90,11
